projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
0d466aec4b42a694f8d59ecea90bde2c,d47ff9ea75ba470683e58afc04613205,fd013324aeac5d00bad321dc213eb7d1,40029500149,35.603191,-114.256233,Dolan Springs,AZ,rural,Kingman Unified School Dist 20,Mohave,f,f,Mr.,Music,Music & The Arts,,,Other,highest poverty,Grades 9-12,1044.8,50,f,8/31/12,9/18/12
0d474119c7c3bae2c8216428dedb7651,c747a4756a8818c96c2caa567234da5b,00472feaa8e314f8a38f2071306625a5,61899002302,38.053501,-122.22113,Crockett,CA,suburban,John Swett Unified Sch Dist,Contra Costa,f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Books,high poverty,Grades 9-12,1327.93,75,t,9/7/12,11/1/12
0d47fcf94926b4e457f91222fd5ae6e1,298f126f6abb07f1566b1034dc367dff,2d68fa90f2da6b56c216e72a249a31bc,62271003416,34.192278,-118.501282,Van Nuys,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mr.,Mathematics,Math & Science,Health & Life Science,Math & Science,Supplies,moderate poverty,Grades 9-12,597.07,90,f,1/26/12,5/11/12
0d48128ede56be904d9e724698f6a15c,020793ea2fb2d7aa44250d730b4cf2fe,c528957ccf34cf323ed34a2b21b33292,4.21758E+11,40.14806,-78.383401,Loysburg,PA,rural,Northern Bedford Co Sch Dist,Bedford,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,374.4,16,f,8/12/13,9/28/13
0d487ced014d797121d98626ae650e76,bec125db7991f8404ff11556632bfade,b02762bb278c1a0565689ba46be37a5a,60363000304,35.375977,-118.958251,Bakersfield,CA,suburban,Bakersfield City Sch Dist,Kern,f,f,Mrs.,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades PreK-2,495.73,20,t,3/2/12,4/7/12
0d4905003b4431d49f16376735610710,9a4536c1a4f5e345547e46cc49cef600,7c66961491270d98950f7f3875981f21,1.10003E+11,38.913955,-77.028257,Washington,DC,urban,Dc Public Schools,District Of Columbia,f,f,Ms.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,537.52,50,f,8/25/13,9/1/13
0d4a89ea91e7a28f3b889826cc8b2449,1e9304a3478bf3ccd849b822de56288d,1782ccbc6f5dba700e9c51b7482a12a6,60002910590,33.551912,-117.148066,Murrieta,CA,,Murrieta Valley Unif Sch Dist,Riverside,f,f,Mr.,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Supplies,moderate poverty,Grades 6-8,656.21,200,f,11/8/13,11/25/13
0d4b855a6aa2298009ebc20b5a572999,f44c9e4889843d971aca9a9378921799,c88bee60403120b0bc149b9c3c38d090,,40.67625,-73.774963,Jamaica,NY,urban,New York City Dept Of Ed,Queens,f,f,Ms.,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,494.42,12,t,10/10/13,11/22/13
0d4ba64cd63078de8924b21ef92af48d,cb1c4b539b7576742571c20b0d3081c3,018ae7688c46a5b31ee09072c2ed6ebc,2.60002E+11,42.299528,-83.422407,Westland,MI,suburban,Wayne-westland Cmty Sch Dist,Wayne,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades PreK-2,862.64,16,f,11/2/12,1/22/13
0d4bd805abec7a4aefd619373297ebdb,42674b5cedeb1da23aeefd560d37ce23,afc3a21ee778ed3f631e9ed063c1f0c7,4.11004E+11,45.486005,-122.595878,Portland,OR,urban,Portland School District 1j,Multnomah,f,f,Mr.,Applied Sciences,Math & Science,Special Needs,Special Needs,Technology,high poverty,Grades 3-5,788.13,31,f,10/23/12,1/31/13
0d4bf5119cdd812f4190aee0bf96744f,41f6dc93d1de6c61d23f471c71bec82e,dc4ddb7f1c9943b941ef5bc36fd16065,3.4159E+11,40.706933,-74.350539,Summit,NJ,suburban,Summit Public Schools,Union,f,f,Mr.,Literature & Writing,Literacy & Language,Environmental Science,Math & Science,Supplies,moderate poverty,Grades 3-5,1215.96,48,f,4/4/12,6/20/12
0d4ccb41bf03ef1af9ff83f4f36cc5df,fcf691dd747b292741549c16840a168c,3e5cbba260172957e3436765dfeec89d,4.82391E+11,30.006098,-95.184525,Humble,TX,suburban,Humble Ind School District,Harris,f,f,Mrs.,Special Needs,Special Needs,,,Other,high poverty,Grades 3-5,710.91,15,f,10/14/12,11/2/12
0d4e71f7e0fbe1b3449d442756d2266c,039740cf567ea419a173ae504dcb2564,614753e9f04f99635a5b12d35ddf3dd4,63060004752,38.019418,-121.881298,Pittsburg,CA,suburban,Pittsburg Unified School Dist,Contra Costa,f,f,Mr.,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 9-12,1056.95,180,f,12/2/12,2/26/13
0d507f80bae1e72253be7af40794bd38,40c1070d3907d3cf4e8baf25e421d8c9,059b74bfebc9fc711fbfaeb66b102940,2.91635E+11,37.065013,-94.541632,Joplin,MO,urban,Joplin Schools,Jasper,f,f,Mrs.,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 3-5,800.88,25,f,5/30/12,8/9/12
0d50a6568af303989213a3d24edf9de4,901f10a0e23a7437efbce48cd2e3d483,6e75f4e6d51e575e5f145a55ca694338,3.60014E+11,40.806007,-73.935318,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Ms.,Nutrition,Health & Sports,Special Needs,Special Needs,Other,high poverty,Grades 3-5,498.38,12,t,10/1/12,11/2/12
0d514c93aa6b96c531a4dd4d649e5432,2d88e0dab31915a95592b99b207415b4,2337eb1c5bebed4ff206009dabd30a38,2.60195E+11,41.906481,-84.04173,Adrian,MI,,Adrian Public School District,Lenawee,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,427.41,24,f,9/8/13,10/11/13
0d51c2b2ec3f6840166bb3e064eb2c85,8d0ffc5a92186e61f07457ae02244049,2b30540273ccd6b67a827a370a44d3cc,63023004726,38.231946,-122.653353,Petaluma,CA,,Petaluma City School District,Sonoma,f,f,Mrs.,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Technology,high poverty,Grades 3-5,1003.81,30,f,10/29/13,11/26/13
0d51d371db6ddff98ea245b348d345dd,2f7592f15f0ab33912d57e0669cf696b,5a37c01c25dc62d88072db33a6ec3a1d,3.50006E+11,35.134422,-106.511155,Albuquerque,NM,urban,Albuquerque Pub School Dist,Bernalillo,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,842.33,21,f,9/3/13,12/11/13
0d51edce063de3df5939dde0c152b02c,c35515016aa1557de4a1ebe5432ad5f5,22785675a966d52f9a93a72457b73c31,3.70297E+11,35.154955,-80.957141,Charlotte,NC,rural,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,Mrs.,Literacy,Literacy & Language,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,638.38,25,t,8/10/13,8/19/13
0d5326ef1f3b5e584e8a9cb2b31a64f3,30d5122f6f2e2efbd014c78e5df33034,d3df68d89d8daa6129b73b9f7facf8be,50371001271,35.890735,-90.351621,Monette,AR,rural,Buffalo Island Ctl Sch Dist 40,Craighead,f,f,Mrs.,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 9-12,370.92,7,f,10/20/13,12/3/13
0d534a8f55749e843b2502927fa9a68a,906867316706dc2bb777262bac418c9a,71f9c3a14857aaddedf7a163100b1253,4.50213E+11,34.088873,-79.767437,Effingham,SC,rural,Florence School District 1,Florence,f,f,Mrs.,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Other,highest poverty,Grades 3-5,222.59,50,f,7/20/13,8/9/13
0d53bca9ad505ce18408ea67c3cbdeb4,70841a016831fa3b56c5553d81c069da,41467309b16d1dd526985bbe5820882d,63462005795,38.590694,-121.368103,Sacramento,CA,urban,San Juan Unified School Dist,Sacramento,f,f,Mr.,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,moderate poverty,Grades 3-5,2652.89,34,f,9/2/13,10/7/13
0d54156805d30443bb25446be25f2d7c,b353afcc8a3cd085a40ae35495de64c5,bf242a1a29ac9d345db9632637864741,62808000190,38.003662,-121.719075,Oakley,CA,suburban,Oakley Union Elem Sch Dist,Contra Costa,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,high poverty,Grades 3-5,346.88,35,f,6/20/12,7/21/12
0d5520c1a38dfdb6dcd5b726f7dc8fef,8d8d6f93a3542fa371fb99b11d287b57,6e7b98af8327f45cad75121a4648a339,5.10021E+11,37.433693,-79.130588,Madison Hts,VA,suburban,Amherst Co School District,Amherst,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,684.8,15,f,2/20/12,5/29/12
0d55c4d68ce2380d940a55495b09a9c9,f718e3f99b96946363f1bbbc6c7345a8,d224795a375405b0d5bb256d8524b109,2.31433E+11,44.640308,-69.501196,Clinton,ME,rural,Rsu 49/Sad 49,Kennebec,f,f,Ms.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,high poverty,Grades PreK-2,707.49,14,f,8/11/13,11/8/13
0d567fc15acaa1d31652cdc1c6134c8a,20bcf74323a4faa441eddb7c8010d0f8,b893b435f3b577381f89cd7928926714,4.82364E+11,29.70246,-95.283582,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Applied Sciences,Math & Science,Visual Arts,Music & The Arts,Technology,high poverty,Grades 3-5,965.19,125,f,11/6/12,11/22/12
0d5680cbf6cebc506b764cdd1f0d7584,467ef0db2edb633ec4d4e08a8ec07052,79a7f3de1741c5e2f94498a8f475651c,1.30054E+11,30.822741,-83.564451,Quitman,GA,rural,Brooks Co School District,Brooks,f,f,Mrs.,Special Needs,Special Needs,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,470.25,14,f,3/16/13,5/21/13
0d56a18d84fd377159d2a135b0e1fca8,1414edf8ee789d976db27ffccdbd76b6,8270bcd47e713d4cb9d99eb1efb9c668,63462005752,38.633469,-121.382187,Sacramento,CA,urban,San Juan Unified School Dist,Sacramento,f,t,Ms.,Special Needs,Special Needs,,,Technology,high poverty,Grades 6-8,505.01,14,t,10/29/12,12/11/12
0d57fdc6af37cc81aca965a72fee9433,078eb1f0b4259422445ff111020b8fdb,763f31464775fa3c620d1335703758fe,62271003099,33.980509,-118.327113,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Health & Wellness,Health & Sports,,,Supplies,highest poverty,Grades 3-5,530.15,22,f,9/26/13,12/18/13
0d5839109a8fc43ff27c7b95eb186b49,20686a6c0f4c2bac48dfbf004d905811,8447a066e192f42e9bf047fc94b6e6bd,2.50702E+11,42.624136,-71.328422,Lowell,MA,suburban,Lowell Public School District,Middlesex,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,312,21,f,2/26/12,5/22/12
0d5844792859cdf6f516a17769e6eac9,eab42b921e9c064be91d020d9c14c6f8,f418fefa978ddd7bb0ffdb99c62db982,40519001415,34.996833,-114.58988,Fort Mohave,AZ,,Mohave Valley Elem Sch Dist 16,Mohave,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,242.06,60,t,11/19/12,12/20/12
0d585f3925bc45e2f9ecab50cef901d1,8d393c3da6199b823582451510465549,96f426ebbd59d345028cfc68c0e92d6d,5.10364E+11,38.274919,-77.550032,Fredericksbrg,VA,suburban,Spotsylvania School District,Spotsylvania,f,f,Ms.,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,high poverty,Grades PreK-2,837.51,23,f,3/26/13,4/4/13
0d586339ecf84ef35806a9538a256c09,a8315403df2f61e312473807e75b0ff5,737d1e016c98e7a67730a0fedcda9d0c,5.40006E+11,39.541991,-77.907068,Martinsburg,WV,,Berkeley Co School District,Berkeley,f,f,Mrs.,Environmental Science,Math & Science,Mathematics,Math & Science,Other,high poverty,Grades 3-5,566.4,28,f,8/8/13,9/2/13
0d5893e6cdff13e227da7bb837e6dd02,4a2531fb05134c1631c7596392452a17,0e66bc15f05df1456a406598f14656ce,3.60009E+11,40.869811,-73.898522,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,395.8,27,f,5/5/13,5/15/13
0d595d509bab4ed87296e7abd5179aa3,0e5b609a216aa3be4c592b687e967ecc,efa7a49990bd4e75dcaff6ca07b9da15,1.30129E+11,33.883104,-84.483173,Smyrna,GA,suburban,Cobb Co School District,Cobb,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,1617.92,42,t,11/27/13,12/6/13
0d59ff7cc262a371f8a22f336fe798ea,826bea0fb0420f0fa764adf8eeaa0608,205256600e61ea96d7a77b0457bfc73f,40463001069,32.345745,-111.055643,Tucson,AZ,suburban,Marana Unified School Dist 6,Pima,f,f,Ms.,Special Needs,Special Needs,Visual Arts,Music & The Arts,Technology,high poverty,Grades PreK-2,450.72,12,t,12/3/13,1/27/14
0d5a5082df2b1a977b2cd969248036d0,262b903f9b6529245208f7a9ed893a23,fea8fbaf6f47b51c88d3c7b54242b0f0,62271003378,34.20363,-118.37773,Sun Valley,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Visual Arts,Music & The Arts,Civics & Government,History & Civics,Supplies,high poverty,Grades 6-8,494.26,150,t,1/20/12,3/7/12
0d5a8c1ba2eb97c547c363411f949529,539219cc097623f3b18b53944785bfe7,95beda041debd8bd517744ceb6115de4,62994004665,34.171056,-118.072039,Pasadena,CA,urban,Pasadena Unified School Dist,Los Angeles,f,t,Mrs.,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,552.55,120,f,7/18/13,8/25/13
0d5c7cb10ccf29887464862305972d27,055c6520c35257537d109bc3c4c99e43,12629360afe5266b7e171f3cf57af5ec,63441005651,37.725403,-122.430496,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,1064.31,30,f,10/21/13,11/12/13
0d5c85b7bfa2e4e8fd8aecc0461eb290,e100a167feba8aec69d67309cb8c672d,02198665969d34156821ae37c554c474,4.703E+11,35.536879,-84.353906,Madisonville,TN,,Monroe Co School District,Monroe,f,f,Mrs.,Character Education,Applied Learning,Other,Applied Learning,Technology,highest poverty,Grades 3-5,793.76,611,t,10/9/12,11/24/12
0d5d248a910a04ec4a78136dad8164ef,b6d90af169e99ccb094d9b0ac25cc01d,8b518d97716c3b00776650ef12d03322,3.60009E+11,40.678551,-73.966339,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Ms.,Special Needs,Special Needs,Early Development,Applied Learning,Other,high poverty,Grades PreK-2,923.93,18,t,12/17/12,3/5/13
0d5ee3a47643cb643f7d03d39f4b6c5c,9e4e6b148c1678425fc340fc548f014e,e731215a9f976c20f8527f18fdd69cbd,3.20006E+11,36.205209,-115.125331,N Las Vegas,NV,suburban,Clark Co School District,Clark,f,f,Ms.,Visual Arts,Music & The Arts,Applied Sciences,Math & Science,Technology,highest poverty,Grades 6-8,2637.65,250,t,11/16/13,3/5/14
0d5f1693e52eb89bb71f70bfbece2bf4,980718196135561ddb637e3ea0b4c117,5e06c564c17fad751f3dd5b33cb041de,,39.355877,-74.447937,Atlantic City,NJ,,Atlantic City School District,Atlantic,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,low poverty,Grades PreK-2,766.56,20,f,10/7/13,1/7/14
0d5faf3d2cc09804460fce0c5da03bf6,efb6ca9c0b8672ed77d90a0366b228bf,333dc3a314bf297272809fd6716a7b5a,2.80273E+11,33.680434,-88.325618,Caledonia,MS,rural,Lowndes Co School District,Monroe,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 3-5,510.08,30,f,7/14/12,11/6/12
0d60042b576ada35e38320128909b23a,a6d99cd1a4dca46cabeb85c023ff2a93,5631eb1cec839dc4d7bf7797cd92e6f9,2.73239E+11,44.755305,-93.20747,Apple Valley,MN,suburban,Rosemount-apple Vly-eagan 196,Dakota,f,f,Mr.,Literature & Writing,Literacy & Language,Performing Arts,Music & The Arts,Other,moderate poverty,Grades PreK-2,443.05,100,f,11/10/13,12/4/13
0d603166073a63fc9e3a9f364a9019eb,c4dbd8b16444397441307ca2291fb3fd,05f79d341564b3ea8a34c5ec968fef99,3.60015E+11,40.606766,-74.007861,Brooklyn,NY,urban,Integrated Curriculum and Instruction Learning Support Organization,Kings (Brooklyn),f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Other,highest poverty,Grades 6-8,190.52,30,f,9/8/12,9/30/12
0d60337c184eab99769dce44386c0170,33589028be3fb730190f3ec4f44c5812,607158e082d10d154ebf2f614c8433b7,4.70381E+11,35.055441,-89.723353,Collierville,TN,suburban,Shelby Co School District,Shelby,f,f,Ms.,Character Education,Applied Learning,Music,Music & The Arts,Supplies,moderate poverty,Grades 3-5,337.74,125,f,12/20/12,1/22/13
0d607bc4ebdc56bc5f30e14812ac7274,7b9c2fbeada105bfe2fec3f93b8602fb,a78ff3e37f72a92cfc863afbb87358e1,,33.855133,-79.051305,Conway,SC,,Horry Co School District,Horry,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades 3-5,350.76,20,t,2/28/13,3/7/13
0d63219ddcc181ca8ab034bdc06867d7,3f749983860aaef9e69e6cfefbc34e01,a3b9e877d8f9ff008648d5cd700b53aa,,32.672844,-97.345062,Fort Worth,TX,urban,Texas Dept of Education,Tarrant,t,f,Mrs.,Health & Life Science,Math & Science,,,Other,highest poverty,Grades 6-8,556,60,f,4/3/13,6/17/13
0d648a218cd1079d53c7a820c407fc5b,51fb4dee8f3c33e9253b530002c02370,95beda041debd8bd517744ceb6115de4,62994004665,34.171056,-118.072039,Pasadena,CA,urban,Pasadena Unified School Dist,Los Angeles,f,t,Ms.,Visual Arts,Music & The Arts,,,Supplies,moderate poverty,Grades PreK-2,676.19,60,t,7/26/13,9/15/13
0d652cb2c0188f53619c66e02e347e32,dcdd66ad169592a22894c7a03f3b8249,6433d7488d2287074c9d7f96d8234fca,,36.224058,-95.963732,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,352.52,70,t,8/29/12,10/8/12
0d663159e6a358b4204b92ed052f07f2,d4361e14579b1685f407625a7c2235e2,e7e7dc75a510611d029f9a8e27a05e58,4.84122E+11,30.050356,-95.393311,Spring,TX,suburban,Spring Ind School District,Harris,f,f,Ms.,Literacy,Literacy & Language,Social Sciences,History & Civics,Supplies,highest poverty,Grades 3-5,501.48,40,f,11/11/13,1/16/14
0d66fcc2bfb6b2c235b9c675cac54d76,b68d52eabe5473b976951d63dd83ce51,85bac683c9ccbfbd29aca34802afdbbb,5.10126E+11,38.870445,-77.20903,Falls Church,VA,suburban,Fairfax Co Public School Dist,Fairfax,f,f,Ms.,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,1676.01,18,f,10/25/13,1/31/14
0d677ee35fbe4dccda9c4608e9c5e273,9835b5cfea8c59f56ed58bce601b98fe,369023aeb0982654ed11fac471e8a0fd,60720000662,37.283687,-121.954788,Campbell,CA,suburban,Campbell Union School District,Santa Clara,f,f,Ms.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Other,high poverty,Grades 6-8,1124.98,180,f,2/26/12,3/30/12
0d69fd58cc2c80bc2c9b8548e233de15,4905119c26b1bd70d145bd951020ae93,f613e678e94193bcc09529cc3e7619d7,2.20005E+11,30.046912,-89.980521,New Orleans,LA,urban,New Orleans Recovery School District,Orleans,t,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,462.59,120,t,7/30/13,8/12/13
0d6c4be1c94ef8f7abb654cd1a94a251,cf1ba522bc058af7e031315abc327231,bee06158e01ccf4304625c9911b5660b,62271003225,34.251361,-118.553403,Northridge,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mrs.,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 6-8,859.11,160,t,1/8/12,2/17/12
0d6c7be752db689e0df7752c8cb882ff,4e0469d3ef4774af01fd51e1d7e55a47,630220a3621ddf46552b3b2d00f66f7e,4.50363E+11,34.959303,-82.015164,Spartanburg,SC,suburban,Spartanburg School District 6,Spartanburg,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Supplies,high poverty,Grades 6-8,182.54,70,f,2/7/13,2/28/13
0d6cbe89f6f864dc116d49ae0663434b,f5b9a440875f75ab32535624798d9a94,16c0c990fb9a69e81bb8626030d463ff,5.4015E+11,38.25639,-82.429016,Wayne,WV,rural,Wayne Co School District,Wayne,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,high poverty,Grades PreK-2,224.19,14,f,2/5/13,2/17/13
0d6d3e1b3baab05c5b71b393d13889ec,e77cdfbe998990efbf3fcd83c372aa29,b38177d1ab472b2e36dfd34667349b40,1.00017E+11,38.781132,-75.315333,Milton,DE,rural,Cape Henlopen School District,Sussex,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,527.04,17,f,10/20/12,11/21/12
0d6da35db3487b254de4044e714f2205,ab2d4909a5cbb952b2c681056dc18033,13710ef9fff9e80463d7ab77a319fb98,,40.658855,-73.942429,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 9-12,499.74,108,f,9/10/12,10/6/12
0d6da9185d38e14bc63f21671839c218,976f1062008f79df29d6b2581e4f85c2,d9de3665053bc6c590a2ed3d9eff2764,4.21899E+11,39.925929,-75.160528,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,163.91,30,f,6/26/13,8/12/13
0d6db4f028499bbde205ede735129fdf,d3ec9791ca65b0ccffdd11562959b966,59f2f2d9cb3f9ba76abe5f5d0fafd284,3.60012E+11,40.723792,-73.951542,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mr.,Environmental Science,Math & Science,,,Technology,highest poverty,Grades 9-12,402.82,90,t,9/14/13,1/6/14
0d6df3f143559c78a1d778520a5ede85,a500cbadf7cddf954b4ef41302675b9c,8cbc37e3c373e036543e7d1eb6457ae4,2.74106E+11,44.358917,-92.012879,Wabasha,MN,rural,Wabasha-kellogg Isd 811,Wabasha,f,f,Mrs.,Early Development,Applied Learning,,,Supplies,moderate poverty,Grades PreK-2,349.55,60,f,11/14/13,12/23/13
0d6e0f28a8209c73811937d3050eb50f,0ca046f0b0b3a2b82fe45f529a3b26f9,c683f6451facce91bb5de0859881071f,3.62058E+11,40.815365,-73.913506,Bronx,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mr.,Performing Arts,Music & The Arts,Mathematics,Math & Science,Visitors,highest poverty,Grades 9-12,2718.47,8,t,7/24/13,9/2/13
0d6e657d85a0c8b7c82b8bbe66617310,3a16b3c184438b92e182f069ede889fc,cc6c81e8a2db99ae55f533af979bf233,4.2093E+11,42.123329,-80.103325,Erie,PA,urban,Erie City School District,Erie,f,f,Ms.,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 3-5,966.69,75,t,9/10/12,12/24/12
0d6e66dd86a443802102f6b41883507d,972d3d15470917d447541d4133ab5f05,02198665969d34156821ae37c554c474,4.703E+11,35.536879,-84.353906,Madisonville,TN,,Monroe Co School District,Monroe,f,f,Mrs.,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Trips,highest poverty,Grades 3-5,656.24,75,f,9/18/12,10/2/12
0d6f60f7d509a057193309b949b53ff3,d6c1cc2918be9e70f8d57656d566e062,710c9e2934cc5cdec12c35e0c42ab887,4.50228E+11,33.387012,-79.381424,Georgetown,SC,,Georgetown Co School District,Georgetown,f,f,Mr.,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 9-12,707.67,65,f,3/16/13,5/1/13
0d6fd9b32a9f969beed505318750febf,ea02ded4f52aa89c10609eb1e593b5bc,b17b63237de3389592bf30310e9a30bf,62046002471,37.653138,-122.479116,Pacifica,CA,suburban,Pacifica School District,San Mateo,f,f,Mrs.,Literacy,Literacy & Language,Parent Involvement,Applied Learning,Supplies,high poverty,Grades PreK-2,185.79,24,f,10/7/12,11/30/12
0d700dbd3ae399aadc41b3c5916322fe,72a347c9a632515a327b62d125fbc9e0,8a7e6f59d2e78acd49556ba105fec211,40636000556,32.718935,-111.49875,Picacho,AZ,,Picacho Elementary Sch Dist 33,Pinal,f,f,Mrs.,Special Needs,Special Needs,,,Technology,highest poverty,Grades 6-8,529.49,40,t,2/19/12,6/3/12
