projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
015a958235dcdcf8da51978fff30f8ce,d22f3aa8769ed39cb23063a6722e34c8,9c1e045371beef687a73ea9653bebfd2,3.6001E+11,40.569268,-74.107213,Staten Island,NY,urban,New York City Dept Of Ed,Richmond (Staten Island),f,t,Mr.,ESL,Literacy & Language,History & Geography,History & Civics,Technology,highest poverty,Grades 9-12,352.67,200,f,10/13/12,11/26/12
015af85f2f40e0d37800f2d3e28b2ee4,607e365c2d312b344ba51f29db9789c1,9f30a32accaac0ebe6d1146b163960ee,3.60012E+11,40.600067,-73.743949,Far Rockaway,NY,urban,New York City Dept Of Ed,Queens,f,f,Ms.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Books,highest poverty,Grades 3-5,530.95,22,t,1/8/13,1/23/13
015b2c312b90cbf0127d366284ee2cf3,22074e9e0b4c342bd1a012eaf28fc4c4,ef2224f07505b1a458506e16f89bfd22,61440001670,37.528507,-121.963051,Fremont,CA,urban,Fremont Unif School District,Alameda,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Books,moderate poverty,Grades 6-8,536.32,280,t,9/17/12,12/6/12
015b53aba20512127ab4114bf0ceec94,1735b33d764100f18455f8ec678ab6c4,e540f61e9d98935f163a049abeaaab26,1.20144E+11,28.499796,-81.296813,Orlando,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,770.93,20,t,9/12/13,1/6/14
015b5848a54fd53dd1bd626bb07c646c,1bcd527ef87ef1c1770ce0038f494d91,c9cda8aef0531c970776a375b6451ace,62637003960,37.98429,-122.036427,Concord,CA,suburban,Mt Diablo Unified School Dist,Contra Costa,f,f,Mr.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Technology,high poverty,Grades 9-12,1164.68,105,f,10/20/12,1/31/13
015c25260d42b56b7a05ab0540fed77f,48848608ccd6c63fb2bbfc5a484b2450,71e00ce6531cba8c457436a102755ded,4.82619E+11,29.679128,-95.04669,La Porte,TX,suburban,La Porte Ind School District,Harris,f,f,Mrs.,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,high poverty,Grades 3-5,789.99,80,f,11/18/13,3/17/14
015c7404e7c21bccc12ae8667e8546d0,6cff1fda971a333827da508f97145334,4b6f62bc7b9090dbff9e6f79322ca00c,62805010724,37.774226,-122.182271,Oakland,CA,urban,Oakland Unified School Dist,Alameda,t,f,Ms.,Health & Life Science,Math & Science,Other,Applied Learning,Technology,highest poverty,Grades 3-5,191.08,32,f,7/25/12,8/14/12
015cef6fde3324a33ad5e05bd4809dc2,12a8ea06b42e9b38f8fc21766a34f6cc,c19fcd4c7f10e5c0e148c7e009576098,1.2003E+11,30.144217,-82.008934,Jacksonville,FL,rural,Clay Co School District,Duval,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,173.45,25,f,7/13/13,8/21/13
015e3d0ef4f9f6d14739ebcc60693c41,4fb349e60cda78face99a9f6dd3e39c0,c4fe0eb965ee78c61481662064845d1f,4.11232E+11,45.454483,-123.820824,Tillamook,OR,,Tillamook School District 9,Tillamook,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,532.92,25,f,3/20/12,6/28/12
015e8d7d6e9b753cc20678955f71cb40,927d1a558d132fb2d5982d58551f8926,e6a9be7e9558595be246230bfbed5113,4.70222E+11,36.041386,-83.934181,Knoxville,TN,urban,Knox Co School District,Knox,f,f,Mrs.,Environmental Science,Math & Science,Visual Arts,Music & The Arts,Supplies,high poverty,Grades 3-5,157.91,25,f,7/18/13,9/4/13
015ea1efadb4e060d03601256aeffa85,64fc5c3a53856007c3cc858675f723a1,4eec2ab837ae6f8f19a8c75823ffb951,,35.731208,-77.894466,Wilson,NC,,North Carolina Dept of Ed,Wilson,t,f,Ms.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,357.64,20,f,4/8/13,4/19/13
015ebfadf3fa8f3fb20650adca007f1b,55ce4c93af0aa9fa9f1efdbd493a737b,34c53c3e7c63ca3a60a4c6a36a16244a,1.30129E+11,33.975866,-84.423525,Marietta,GA,suburban,Cobb Co School District,Cobb,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,163.93,22,f,12/8/12,2/1/13
015efab9a6c84c6d8d3772825514b30c,1da4756cf9517d246a5488cac27a003c,6d2f668128abe2ab4947118d880066c2,5.3087E+11,47.22567,-122.461235,Tacoma,WA,urban,Tacoma School District 10,Pierce,f,f,Mrs.,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,548.01,28,f,2/5/13,2/27/13
015f2b3c0b14ffabc7f522c0116ce922,4dcdf95a985a6f030c14aa4e3c87cbfe,a61e98d57473aa76dd76be9b1ce78a30,3.41629E+11,40.208964,-74.764363,Trenton,NJ,urban,Trenton School District,Mercer,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,825.58,20,f,3/29/13,6/10/13
016066b7a7effce08d24d5c3967713a4,2888cf72a23ba3495aa2807126f8433f,77459965ccb123bc67cd448fe03dc74b,2.20084E+11,29.937553,-90.196303,Harahan,LA,suburban,Jefferson Parish Pub Sch Dist,Jefferson,f,f,Mrs.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Books,high poverty,Grades PreK-2,983.58,22,f,10/6/13,11/28/13
016071c53e3ae0ad6f476dbd64fc9613,93684a74e4f22130e934326ea2fc497a,8429ecad1648192d344362de08d990e2,4.21899E+11,40.065189,-75.159806,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Social Sciences,History & Civics,History & Geography,History & Civics,Technology,highest poverty,Grades PreK-2,837.51,30,f,8/14/13,12/3/13
0161382d50a8f70dd7dec33ae4db56ac,146ec257190a20d9173505698884ace2,eecb4998199172e37a17e11bf6a5a46f,1.50003E+11,21.387226,-158.130567,Waianae,HI,suburban,Leeward Oahu School District,Honolulu,f,f,Ms.,History & Geography,History & Civics,Civics & Government,History & Civics,Technology,highest poverty,Grades 9-12,964.87,125,f,10/7/13,10/26/13
01613f11d40abf480ba06c4bc3ed0682,342db7a12ab83c389058400b888f5a84,44ac45585b878cc3aa2881dcab864c3f,63360005184,38.72201,-121.254103,Roseville,CA,urban,Roseville City School District,Placer,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,1010.94,28,f,10/12/13,11/4/13
016276a5e4682af54e28c2d18043fb02,a642541070b3ccd9c4bc92debae79e3e,7ee23766b929fbb3056e9c27807c52b1,5.10228E+11,37.897664,-77.842888,Mineral,VA,rural,Louisa Co School District,Louisa,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,high poverty,Grades 3-5,597.51,96,f,10/6/13,1/21/14
0162a09a18c28f23c9aa6ddc70b59e2d,279abf2dfbb62fc3bff7cef9fe99fe32,687c2853d98e44fabe129d08d8057b91,62271003159,34.044702,-118.194232,Los Angeles,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Social Sciences,History & Civics,,,Technology,high poverty,Grades 3-5,804.54,20,t,5/2/12,5/28/12
0162dc167e35b1a9d14b30a6506d84a4,672221422ba01f3c7aef71b0419b95fd,ca3ec2591e14accc799426aa848819fc,40286000218,35.180808,-111.648427,Flagstaff,AZ,urban,Flagstaff Unified Sch Dist 1,Coconino,f,f,Mrs.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Other,high poverty,Grades PreK-2,416.85,75,t,7/26/13,10/26/13
01632537741d1c9f184393abfbfa5836,30fc5b4295995ad1d13d9c5a19f250cf,3ae2d9f4636d88956089c889ad6d897f,4.21899E+11,39.997571,-75.183605,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,412.28,16,f,11/6/12,11/21/12
0163478ae2c6589f1bcb0a4020935afb,29fca8744436d142ec053e405847b414,f67b9d098f8afa4872c13f833bb7b480,62271009150,33.923894,-118.24613,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mrs.,Social Sciences,History & Civics,Economics,History & Civics,Books,highest poverty,Grades 9-12,597.96,100,f,4/5/13,4/19/13
016386bbf33ea50c5d5b78e5b351621a,e61726a3e03daef2792b1dbd0b2d8c39,84ba2358b962f48fbf2f86c80b97d0d5,2.51113E+11,42.140343,-72.494408,Springfield,MA,urban,Springfield Public Sch Dist,Hampden,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,503.12,20,f,7/14/13,8/25/13
0164daff511f5064960126eb1c6bae33,6409709ad20b520bd9e6fcdcd2725e0a,d37b4e283162f285154c3cc13ce56de5,1.70993E+11,41.942179,-87.81317,Chicago,IL,urban,O'hare Elementary Network,Cook,f,f,Ms.,Literacy,Literacy & Language,Character Education,Applied Learning,Books,high poverty,Grades 3-5,358.78,27,f,9/20/13,10/11/13
0165203fbb0eabb624c32fedf37b6cd9,d11e47b1b28de3169741659db88a2c7b,0fd82b9a7cdee334a245194729430d5d,64215002349,33.747505,-117.975456,Midway City,CA,suburban,Westminster School District,Orange,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,1849.58,35,f,9/5/13,10/1/13
0165bfcf9b0af5e3deff86a476e20f7f,e9fa1a3244f8b97ab53e4179397ea63d,96b81f210fcb87ea98a4d04c4dc7772d,60263000172,33.819502,-118.0285,Cypress,CA,suburban,Anaheim Union High Sch Dist,Orange,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades 9-12,570.11,10,f,12/9/12,12/19/12
01677257b18092cd12ed7c31a9151832,0e7aaa688b7a9cebbb5e5c784822a867,9efef20849562203a0ac274c5c3b69f2,4.90036E+11,40.676156,-112.019763,W Valley City,UT,suburban,Granite School District,Salt Lake,f,f,Ms.,Literacy,Literacy & Language,,,Other,high poverty,Grades 3-5,219.11,82,f,3/8/12,5/13/12
01678f3d34aaeef0970fb61ff5e2468b,5425bfaaf6ee211abba052a004ecbd01,13b37f63401bd073873c2946ab9f3904,80336006449,39.768505,-105.043716,Denver,CO,urban,Denver Public School Dist 1,Denver,t,f,Mr.,Visual Arts,Music & The Arts,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 6-8,620.58,40,t,9/2/12,9/15/12
0167bcfb455da6fe72fc24275fb690d4,0a33abac7e312f6bcdb3ee2d9fe47507,63663bd2217f3a4929f2358efac9ade7,5.30375E+11,47.537373,-122.045106,Issaquah,WA,suburban,Issaquah School District 411,King,f,f,Mrs.,Literacy,Literacy & Language,,,Supplies,moderate poverty,Grades PreK-2,352.08,20,f,5/19/12,6/8/12
0167d9b02722094d488561ecb1480597,f4bdfdf00885325b6f999b0c8e1ef42f,c19a98ac5c5680ed3298529250c2666e,4.70294E+11,35.16638,-89.926153,Memphis,TN,urban,Memphis City School District,Shelby,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,288.12,83,f,3/16/12,4/21/12
01680511f1b3549a9ca90960bb11a47d,fcc94702a875a9d5636df89161e32ff7,d3e8b918383f7bcb7d3477b0defadca4,1.50003E+11,21.338948,-157.88217,Honolulu,HI,urban,Honolulu School District,Honolulu,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,495.07,25,f,11/21/12,12/1/12
01696e0c849d6c6c1ef4b4cd2f814c4e,2e88581aed7a9e27d101416ecdde5afb,2fd1254fdb39e02fe135cb2f3479a9a4,3.70363E+11,36.438333,-78.906133,Roxboro,NC,rural,Person Co School District,Person,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,167.68,25,f,7/20/13,8/10/13
016993defeef596aaad1543362f740ee,b71001514d396977ca4c57b5192d2de1,bb86704957217a551eeffd9ed42b40be,3.01404E+11,47.584192,-110.796969,Highwood,MT,rural,Highwood Pub Sch Dist 28,Chouteau,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,336.02,23,f,10/5/13,11/18/13
016a38ba66a7ceffbec3a223bc9cc7f8,817f189a97c303514b965370515ba566,163466c1af772f2eaccff78aa889b1b8,,40.01778,-82.972839,Columbus,OH,urban,Ohio Department of Education,Franklin,t,f,Ms.,Special Needs,Special Needs,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,493.67,100,t,8/14/13,10/9/13
016a5cd61fc8a593b51fc2b73f171b78,89462b1d9373736a1315f286f12dde0a,0d722342424b2dbaff7c626ae17f2364,60639009520,35.300057,-119.046984,Bakersfield,CA,urban,Panama-buena Vista Union SD,Kern,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,657.29,32,t,3/10/13,4/23/13
016aa187514de1e37af650b315456fa8,7db266e480635d76a82e55fd50fb11cf,58dabd08e0cf941ea33137ab65542f9d,1.2015E+11,26.582439,-80.099937,Lantana,FL,suburban,Palm Beach Co School District,Palm Beach,f,f,Ms.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,457.51,18,t,9/4/13,11/22/13
016b8f0977930a7f41ccfce27c6b8b80,a0ebcf6fd635fb2d8d8e7742a1387182,20b30fcf6fb5fed9d55b2859c7fd2635,5.10264E+11,37.162951,-76.556732,Newport News,VA,urban,Newport News Public Schools,Newport News City,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades PreK-2,329.51,18,t,8/2/12,9/8/12
016bbb69d242569f7090199c0d831195,19d8c803071fba24cf3ba44877ea3711,be1f7902621f9d173d1d6f2cb59e3de8,60171003819,34.511914,-117.417154,Adelanto,CA,rural,Adelanto School District,San Bernardino,f,f,Ms.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,168.8,33,f,5/18/13,6/8/13
016d536bf00d03d5bc7ffd4acec92fa9,2e4fbefc5137c827151045c910bba170,b7d8d6a8b5d794ced7a84bfaf79c4263,,39.823792,-86.237179,Indianapolis,IN,urban,Indianapolis Public Sch Dist,Marion,t,f,Ms.,Visual Arts,Music & The Arts,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,332.52,265,f,11/23/12,1/3/13
016df17065846d498e66c99908f1aa8a,df47a143a84d41b696e3b678815f3540,caebaaae87f74a492eb380cb2380045a,4.50336E+11,33.970775,-80.961016,Columbia,SC,urban,Richland Co School District 1,Richland,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades PreK-2,542.13,21,t,9/7/13,12/27/13
016df7c8cec80852701c339f1dc37723,f508537f72c66440ec7a20bad57119bf,7e59e18edb0249c7ff459086bbb71672,4.70318E+11,36.218208,-86.716675,Nashville,TN,urban,Metro Nashville Pub Sd,Davidson,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,556.88,20,f,12/24/13,1/1/14
016f266f9f6defe7ec15e14d79dfbdb9,b2fbacedcae411dfc6dc6d112fb3e6e9,9d34097dea49016d1a2d212b56c25488,1.73444E+11,41.388668,-90.672024,Taylor Ridge,IL,rural,Rockridge Cmty Unit SD 300,Rock Island,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades 3-5,797.62,40,f,4/12/13,5/24/13
016fdbb48f1d3b42d87a9a1dccb5e6f4,b1c8822df5078dffd727d8576cddbf3a,12e67ec07d46032b28486163f772821d,62271003413,34.045869,-118.460966,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Mathematics,Math & Science,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 9-12,971.52,120,t,2/2/12,4/13/12
01709caf5767fc7b3f1e074d41147cc1,1ec48e24e463ae62a977ba110d58fb41,9f9aea3109b66c62e798a9febcca90be,60744000689,33.478181,-117.697923,Dana Point,CA,suburban,Capistrano Unified School Dist,Orange,f,f,Mrs.,Environmental Science,Math & Science,,,Technology,moderate poverty,Grades 9-12,752.32,70,f,12/2/12,12/29/12
017117e4d26cfb0b58678ed7fa3aace3,5fe1b2a40d3708aeb7d52cef79bf544b,9e5cfea86e96b5b4dc2b492b8a931103,64215006916,33.756627,-117.981177,Westminster,CA,suburban,Westminster School District,Orange,f,f,Mr.,Environmental Science,Math & Science,Community Service,Applied Learning,Supplies,highest poverty,Grades 6-8,540.93,435,f,11/29/12,12/22/12
017208c797f472f3fc23f27865f60491,1735b33d764100f18455f8ec678ab6c4,e540f61e9d98935f163a049abeaaab26,1.20144E+11,28.499796,-81.296813,Orlando,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,172.51,18,f,4/12/13,5/8/13
017282dbac6e16164dc4c37b503f3d7d,0cd609e2d18c9bc7e45c3b9a8aeff36d,f5b76cb316bbed28f00c984f942a5020,1.20015E+11,28.170727,-80.664078,Melbourne,FL,urban,Brevard Co School District,Brevard,f,f,Mrs.,Environmental Science,Math & Science,,,Technology,high poverty,Grades 3-5,1004.69,22,f,6/18/12,8/24/12
0172ce1a3375f1b0b2dadfc6e466644b,c0a57639fb1e5c3c5b62740784e198d6,1b4056cd37dfdf0ef69db724c77f61d4,3.60014E+11,40.579841,-73.956598,Brooklyn,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Supplies,highest poverty,Grades 3-5,288.4,5,f,12/2/12,1/8/13
01740eac245f4e461f8ac68548cd29c9,eb2cebc4693fc2d7c66e6c90cabd5420,4ed582ed2e62a59e251b9240c07cb30a,,42.323948,-71.087524,Roxbury,MA,urban,Massachusetts Dept of Ed,Suffolk,t,f,Ms.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,751.71,5,f,12/26/13,1/2/14
01745010a2bf7b76ac17842839e77ffc,c872fcfbd162d9320c66521566f5b4f2,f283c8fe5430c171bc58b043d819fb73,1.20039E+11,25.586866,-80.376564,Miami,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Mrs.,Literacy,Literacy & Language,College & Career Prep,Applied Learning,Books,highest poverty,Grades 9-12,703.32,240,t,9/12/13,10/1/13
017487bd0559dadaa164467ed9717887,59a538f12337d569a96184783195e50e,ac08948c9c2c63b40be6fb820440f075,4.83432E+11,29.659587,-95.240188,South Houston,TX,suburban,Pasadena Ind School District,Harris,f,f,Mrs.,History & Geography,History & Civics,ESL,Literacy & Language,Books,moderate poverty,Grades 6-8,261.82,140,f,10/16/12,11/8/12
0174c9da8b5937692b6772d9faf697c1,8a3fc26f1412df916bf5ed66ed4aa055,ba25df8032b3fec5b1ac260333087966,63393005321,36.700132,-121.65776,Salinas,CA,urban,Salinas City Elem Sch District,Monterey,f,f,Mr.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,426.39,30,t,12/27/13,2/12/14
0174f8453298e1ac141154ca78b2f87f,1b4e8bc84a6eb06fd80f7f08aaf2b9b5,710b9d318aea13c9ce542cff81761fb0,1.20144E+11,28.409529,-81.416928,Orlando,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,341.86,18,f,1/3/12,4/8/12
0175e2d29b3f8e4431710b3a71bd0827,df963718e04e46314a2b7f58a0188e1d,ea09219263b2c30fd38280bd3d9644d3,3.70001E+11,35.669655,-77.48671,Greenville,NC,rural,Pitt Co School District,Pitt,f,f,Ms.,Music,Music & The Arts,Social Sciences,History & Civics,Other,highest poverty,Grades 3-5,279.58,450,f,11/28/12,1/22/13
01776199afaec974e46cc09262264722,1e7d32afe4de38aeba1f0e85cb5969f3,07a78f855407d99dc2c878f5670799f1,63441005605,37.718807,-122.407024,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,419.86,22,t,3/16/12,4/16/12
0178026be85cc76c8666ed8a4b0c4b99,5b1935ec602f0b469f3f7109ccf5a349,ff1d8179ee9b298822da8a955372b1ad,62271003311,34.158554,-118.417282,Sherman Oaks,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,moderate poverty,Grades PreK-2,547.87,24,t,10/6/12,10/11/12
0179c1c6ce45e7d44fdf3ed895df4d5a,843408912947b4222d62a9287662fab9,3ec316eaea3e7ccc2b47f55d6ca2375d,51449001177,36.237775,-92.690387,Yellville,AR,rural,Yellville-summit School Dist,Marion,f,f,Mrs.,Mathematics,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,593.59,18,t,8/8/13,8/24/13
017a4ec5813e1c0834d637d08ec19818,b5135d5a2a0050b0997df881edbaf9e9,90362c06b8b1d61fbee544019b8dc697,2.9228E+11,39.200012,-94.519798,Kansas City,MO,urban,North Kansas City Schools 74,Clay,f,f,Ms.,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,200.62,21,f,7/29/12,9/15/12
017aab751ddb697e5f6d34a31609c58e,eb0d77a1a95f1dc7d133c4d426539338,04d96b690f1e3c2cf038151693f2c8e5,1.70462E+11,39.59421,-89.746274,Auburn,IL,,Auburn Cmty Unit Sch Dist 10,Sangamon,f,f,Mr.,Visual Arts,Music & The Arts,Mathematics,Math & Science,Supplies,high poverty,Grades PreK-2,215.26,17,f,9/25/13,12/31/13
017ac80a86b230a6caeec3bf6aa428cd,e6058fb18490570fcbcf177889be6e84,b920a14a35a41b62fdb93e81337a1750,3.60009E+11,40.67197,-73.98419,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,Mrs.,Mathematics,Math & Science,Special Needs,Special Needs,Technology,moderate poverty,Grades 6-8,462.19,120,f,6/23/13,9/23/13
017ae6a340b538c51d89d273fa413914,b16d1fe63f7b44fb9c2f726584d76dac,fd4663d342479b7b04f360f8460f46ec,62271011622,33.994843,-118.257141,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,819.51,21,t,1/20/12,2/26/12
017b04459c65c3d1e6b7bf042d127fdd,4127454cd142ec97b4a266aeec32571f,c6e5aace5ab5703d2d1ab9aa3e49c750,1.74125E+11,42.391229,-87.865272,Waukegan,IL,suburban,Waukegan Cmty Unit SD 60,Lake,f,f,Mrs.,Special Needs,Special Needs,,,Supplies,highest poverty,Grades PreK-2,166.62,3,f,8/15/13,9/12/13
017bf83b045770679398cadc92152ad7,3142fc2032f2919d81ed4c6c4cfd880b,d4f02777656b5ee806965ae2186e0adb,4.70294E+11,35.037663,-90.092321,Memphis,TN,urban,Memphis City School District,Shelby,f,f,Ms.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,393.31,20,f,9/27/13,11/4/13
017cd24f7583f16b8f69bd053268bc99,3b0e09aa6b34cfdc23f2667ae9466938,388366a942e170a7de311e9fe15eaac5,4.50231E+11,35.043167,-82.266386,Greer,SC,suburban,Greenville Co School District,Greenville,f,f,Mrs.,Literacy,Literacy & Language,,,Other,high poverty,Grades PreK-2,336.27,20,f,11/18/12,2/6/13
017d13b19757552f5bbc4bc1f4b5bef8,0f1a6fb534f513adde9ef480769b69fb,68f4d69c191a5a40524c1f70021641ad,3.60008E+11,40.767785,-73.987501,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,t,Mr.,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades 9-12,2452.94,300,f,11/20/13,1/6/14
017e1538004a8ef2fa09e453326a0a9f,383fa31851f1d7497ff69a950e600a97,14b5c36437da49c6dcfe019adbfad5d1,3.40474E+11,40.902955,-73.963715,Englewood,NJ,suburban,Englewood Public Sch District,Bergen,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,434.06,20,t,8/3/13,8/8/13
017e7216f71fa6109fcea11ec258ec30,40cb387a6b825544ce0e564f5cb13e2e,ba25df8032b3fec5b1ac260333087966,63393005321,36.700132,-121.65776,Salinas,CA,urban,Salinas City Elem Sch District,Monterey,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,511.12,27,f,1/31/12,2/11/12
017e84afa18621aaf29dfa4049e4ab39,da4e242ac2d47924c600524703c663bf,0c8782d0417738fb843c63468e930f44,60837000830,39.750874,-121.812584,Chico,CA,urban,Chico Unified School District,Butte,f,t,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades PreK-2,555.64,40,t,1/6/13,4/22/13
